arm,task,init_idx,env_seed,lane,pin_id,layout,style,success,root,task_uid,journal,journal_line
resetfinal_t0.2,PickPlaceSinkToCounter,13,2000013,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:13,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,114
resetfinal_t0.2,PickPlaceSinkToCounter,14,2000014,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:14,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,115
resetfinal_t0.2,PickPlaceSinkToCounter,15,2000015,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:15,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,116
resetfinal_t0.2,PickPlaceSinkToCounter,16,2000016,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:16,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,117
resetfinal_t0.2,PickPlaceSinkToCounter,17,2000017,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:17,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,118
resetfinal_t0.2,PickPlaceSinkToCounter,18,2000018,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:18,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,119
resetfinal_t0.2,PickPlaceSinkToCounter,19,2000019,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:19,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,120
resetfinal_t0.2,PickPlaceSinkToCounter,20,2000020,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:20,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,121
resetfinal_t0.2,PickPlaceSinkToCounter,21,2000021,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:21,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,122
resetfinal_t0.2,PickPlaceSinkToCounter,22,2000022,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:22,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,123
resetfinal_t0.2,PickPlaceSinkToCounter,23,2000023,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:23,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,124
resetfinal_t0.2,PickPlaceSinkToCounter,24,2000024,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:24,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,125
resetfinal_t0.2,PickPlaceSinkToCounter,25,2000025,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:25,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,126
resetfinal_t0.2,PickPlaceSinkToCounter,26,2000026,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:26,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,127
resetfinal_t0.2,PickPlaceSinkToCounter,27,2000027,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:27,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,128
resetfinal_t0.2,PickPlaceSinkToCounter,28,2000028,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:28,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,129
resetfinal_t0.2,PickPlaceSinkToCounter,29,2000029,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:29,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,130
resetfinal_t0.2,PickPlaceSinkToCounter,30,2000030,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:30,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,131
resetfinal_t0.2,PickPlaceSinkToCounter,31,2000031,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:31,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,132
resetfinal_t0.2,PickPlaceSinkToCounter,32,2000032,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:32,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,133
resetfinal_t0.2,PickPlaceSinkToCounter,33,2000033,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:33,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,134
resetfinal_t0.2,PickPlaceSinkToCounter,34,2000034,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:34,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,135
resetfinal_t0.2,PickPlaceSinkToCounter,35,2000035,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:35,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,136
resetfinal_t0.2,PickPlaceSinkToCounter,36,2000036,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:36,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,137
resetfinal_t0.2,PickPlaceSinkToCounter,37,2000037,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:37,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,138
resetfinal_t0.2,PickPlaceSinkToCounter,38,2000038,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:38,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,139
resetfinal_t0.2,PickPlaceSinkToCounter,39,2000039,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:39,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,140
resetfinal_t0.2,PickPlaceSinkToCounter,40,2000040,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:40,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,141
resetfinal_t0.2,PickPlaceSinkToCounter,41,2000041,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:41,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,142
resetfinal_t0.2,PickPlaceSinkToCounter,42,2000042,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:42,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,143
resetfinal_t0.2,PickPlaceSinkToCounter,43,2000043,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:43,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,144
resetfinal_t0.2,PickPlaceSinkToCounter,44,2000044,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:44,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,145
resetfinal_t0.2,PickPlaceSinkToCounter,45,2000045,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:45,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,146
resetfinal_t0.2,PickPlaceSinkToCounter,46,2000046,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:46,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,147
resetfinal_t0.2,PickPlaceSinkToCounter,47,2000047,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:47,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,148
resetfinal_t0.2,PickPlaceSinkToCounter,48,2000048,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:48,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,149
resetfinal_t0.2,PickPlaceSinkToCounter,49,2000049,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05__PickPlaceSinkToCounter:eval:9:49,exp/step_diag/data/rc_macro13/pi05/resetfinal_t0.2/journal_sdiag-resetfinal_t0.2-pnp-8685a84a4eff__l1s1_pi05.jsonl,150
warmshoot_t0.2,PickPlaceSinkToCounter,0,2000000,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:0,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,151
warmshoot_t0.2,PickPlaceSinkToCounter,1,2000001,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:1,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,152
warmshoot_t0.2,PickPlaceSinkToCounter,2,2000002,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:2,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,153
warmshoot_t0.2,PickPlaceSinkToCounter,3,2000003,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:3,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,154
warmshoot_t0.2,PickPlaceSinkToCounter,4,2000004,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:4,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,155
warmshoot_t0.2,PickPlaceSinkToCounter,5,2000005,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:5,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,156
warmshoot_t0.2,PickPlaceSinkToCounter,6,2000006,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:6,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,157
warmshoot_t0.2,PickPlaceSinkToCounter,7,2000007,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:7,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,158
warmshoot_t0.2,PickPlaceSinkToCounter,8,2000008,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:8,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,159
warmshoot_t0.2,PickPlaceSinkToCounter,9,2000009,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:9,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,160
warmshoot_t0.2,PickPlaceSinkToCounter,10,2000010,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:10,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,161
warmshoot_t0.2,PickPlaceSinkToCounter,11,2000011,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:11,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,162
warmshoot_t0.2,PickPlaceSinkToCounter,12,2000012,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:12,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,163
warmshoot_t0.2,PickPlaceSinkToCounter,13,2000013,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:13,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,164
warmshoot_t0.2,PickPlaceSinkToCounter,14,2000014,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:14,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,165
warmshoot_t0.2,PickPlaceSinkToCounter,15,2000015,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:15,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,166
warmshoot_t0.2,PickPlaceSinkToCounter,16,2000016,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:16,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,167
warmshoot_t0.2,PickPlaceSinkToCounter,17,2000017,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:17,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,168
warmshoot_t0.2,PickPlaceSinkToCounter,18,2000018,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:18,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,169
warmshoot_t0.2,PickPlaceSinkToCounter,19,2000019,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:19,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,170
warmshoot_t0.2,PickPlaceSinkToCounter,20,2000020,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:20,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,171
warmshoot_t0.2,PickPlaceSinkToCounter,21,2000021,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05__PickPlaceSinkToCounter:eval:9:21,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-pnp-61682f54d8bf__l1s1_pi05.jsonl,172
